"Strings","Encrypted","algorithm","length","A",".","+","i","p","<","[","`","#","g","z","6",")","?",",","t","J","T","n","~","(","k",";","-","Z","G","D","f","{","\","=","r","X","@","c","y","h","/","^","Y","$","Q","0","e","o","I","V","b","H",">"," ","K","F","q","7","j","M","B","U","E","N","s","L","S","!","_","C","&","]","*",":","R","d","O","8","""","9","v","P","l","a","'","w","4","2","x","5","}","1","m","|","W","%","u","3"
"Life is too short to waste on negativity—focus on what matters.","b'\xdb,e\xe5DR\xfc\xe6S\xb6\x92?\x88\xac\xaa\xc3\xd8\x95\xe5\xbc\xaa\xffYK\xa1mZn:P\xfa\x89\x94jQ\xc8m\xd1\x97=\x13\x1846(\xcb>J\x8d\xdbH3\xa2zgyk\xcej\xe9\xbf\x17\xde\x1d\xa8'","ChaCha20","176","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5681818181818182","0.5681818181818182","1.7045454545454544","0.0","0.5681818181818182","0.5681818181818182","0.0","0.5681818181818182","0.0","0.5681818181818182","0.0","0.5681818181818182","0.5681818181818182","0.0","0.0","0.5681818181818182","0.0","0.5681818181818182","2.840909090909091","0.0","20.454545454545457","0.5681818181818182","0.0","0.0","0.0","3.977272727272727","0.5681818181818182","0.0","0.0","0.0","0.5681818181818182","0.0","0.5681818181818182","0.0","3.977272727272727","0.0","0.0","0.0","3.977272727272727","0.5681818181818182","0.5681818181818182","0.0","0.5681818181818182","0.0","0.0","1.1363636363636365","1.1363636363636365","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5681818181818182","0.0","0.0","0.0","0.0","0.0","0.0","0.5681818181818182","0.5681818181818182","3.977272727272727","0.0","4.545454545454546","0.0","3.4090909090909087","0.0","0.5681818181818182","0.0","5.113636363636364","1.1363636363636365","0.0","1.1363636363636365","1.1363636363636365","20.454545454545457","1.7045454545454544","0.0","3.4090909090909087","1.1363636363636365","0.0","0.0","0.0","0.0","1.7045454545454544"
"Have you tried the new restaurant?","b'\xeb\x17l*Z\x82\x97\x88W\xc7\x0c\xb60\x1e\xa3B\x91\x9ed\x8a\xaf*\x8f\xf9\xe8\xb0P\xea\x86\x13\xf2^\x06\xc2'","ChaCha20","109","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7522935779816518","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9174311926605505","0.0","0.0","3.669724770642202","0.0","22.018348623853214","0.0","0.0","0.0","0.0","2.7522935779816518","0.0","0.0","0.0","0.9174311926605505","0.0","0.0","0.0","3.669724770642202","4.587155963302752","0.0","0.0","0.0","3.669724770642202","0.0","0.0","0.0","0.0","0.0","0.0","2.7522935779816518","0.0","0.0","0.9174311926605505","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.834862385321101","0.0","0.0","0.9174311926605505","0.0","6.422018348623854","0.0","3.669724770642202","0.0","0.9174311926605505","0.9174311926605505","3.669724770642202","1.834862385321101","0.0","0.0","2.7522935779816518","22.018348623853214","0.0","0.0","3.669724770642202","0.0","0.0","0.9174311926605505","0.0","0.0","1.834862385321101"
"6.","b""AR\xfa^\x11gr\xa3\x93\x06%:\xab\x886\xca\xb9t'L}N^\x9eNf6\x80\xae(x\xad""","AES","74","1.3513513513513513","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3513513513513513","0.0","4.054054054054054","0.0","0.0","0.0","1.3513513513513513","0.0","0.0","0.0","0.0","1.3513513513513513","0.0","0.0","0.0","0.0","0.0","0.0","2.7027027027027026","0.0","17.56756756756757","0.0","1.3513513513513513","0.0","0.0","1.3513513513513513","0.0","0.0","0.0","2.7027027027027026","0.0","0.0","0.0","2.7027027027027026","2.7027027027027026","0.0","0.0","0.0","4.054054054054054","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7027027027027026","0.0","1.3513513513513513","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3513513513513513","1.3513513513513513","1.3513513513513513","0.0","4.054054054054054","2.7027027027027026","4.054054054054054","0.0","0.0","0.0","8.108108108108109","1.3513513513513513","0.0","0.0","0.0","18.91891891891892","0.0","1.3513513513513513","2.7027027027027026","0.0","0.0","0.0","1.3513513513513513","0.0","2.7027027027027026"
"S\j(Xa(!T6bkqG","b'R\xa5 \x16_\x9b\xac-\xe8\xfb\xa2#\x14\xc6'","ChaCha20","44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","4.545454545454546","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","0.0","2.272727272727273","0.0","20.454545454545457","0.0","0.0","0.0","0.0","4.545454545454546","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","0.0","6.8181818181818175","0.0","0.0","2.272727272727273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","0.0","0.0","0.0","2.272727272727273","0.0","0.0","2.272727272727273","0.0","2.272727272727273","0.0","0.0","0.0","6.8181818181818175","4.545454545454546","0.0","2.272727272727273","2.272727272727273","20.454545454545457","2.272727272727273","0.0","4.545454545454546","0.0","0.0","0.0","0.0","0.0","0.0"
"I would like to return this item.","b'\x1bDb\xd3*\xa2\x1bQ\x0c\x9f\x1f\x883<%\xec\x0f\x84\xd1\x86\xa8V\x86\xb9\x91\x99\xee\x89\xe1n}0\x91j9\xbbH\x8b\x07\xdb\x10\xb7\xcetSpS W/\xc7\xc0r\x9e\x06\xaf\xed\x9f\xf3\xdfAs}3'","AES","181","0.5524861878453038","0.0","0.0","0.0","0.5524861878453038","0.5524861878453038","0.0","0.0","0.0","0.0","0.0","1.6574585635359116","0.0","0.0","0.0","0.5524861878453038","0.0","0.0","0.5524861878453038","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5524861878453038","3.867403314917127","0.0","20.994475138121548","0.0","0.5524861878453038","0.0","0.0","2.7624309392265194","0.0","0.0","0.5524861878453038","0.0","0.0","0.0","0.5524861878453038","3.867403314917127","3.867403314917127","0.0","0.0","0.5524861878453038","5.524861878453039","0.5524861878453038","0.0","0.5524861878453038","0.0","0.0","0.0","1.6574585635359116","0.5524861878453038","0.0","0.0","0.0","0.0","0.0","0.5524861878453038","0.0","1.1049723756906076","0.0","0.0","0.0","0.0","0.0","0.5524861878453038","0.0","0.0","2.7624309392265194","0.0","4.41988950276243","0.0","5.524861878453039","0.0","0.0","0.0","1.6574585635359116","1.1049723756906076","0.0","0.5524861878453038","0.5524861878453038","20.994475138121548","0.0","1.1049723756906076","4.41988950276243","0.0","0.0","0.5524861878453038","0.5524861878453038","0.0","2.209944751381215"
"Live free","b'\xd2Q\xcd.\x9dn\xa7b\x96'","ChaCha20","27","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.51851851851852","0.0","0.0","0.0","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","7.4074074074074066","0.0","0.0","0.0","0.0","0.0","0.0","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.11111111111111","0.0","0.0","0.0","7.4074074074074066","0.0","0.0","0.0","3.7037037037037033","7.4074074074074066","0.0","0.0","3.7037037037037033","18.51851851851852","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"This mirror, however, is movable, and the desired object appearing in focus on the ground glass, a lever is pressed downward which raises the mirror to the top of the box, where it automatically releases a focal-plane shutter (see beyond, under The Shutter) directly in front of the plate, when the image-bearing rays, before intercepted and reflected by the mirror, are registered on the plate, from which the slide had previously been drawn.","NYSCzqgUOZ7Th7Vr3MEqCQb/7RSRp8rLwtrHJobIKsoAUIbghf6Z8nY0soAuSG3pXSQNnsmV35REn4FPl4UNWlLLeEKqJtq7jOPZgvR7vK+t6JbTp8b8KMYgB737814uGr4povPLFXxVyWto5R6GB4Io6A96pR6/ITWJ+VjTZDrhmfnYaSxWStjvAnxmGDc3NA69v5NvKqE9v1Zvj2YulMoBDAphGczGpPuQ0X3w6wQtFAT6m/OPdDPcuWiP2QBl4N5VLy7yGKGoBC720EsPk80ImdxU6TFsQsBkyKBDszQgLzWq7XPgHUmsDYYXnnUuqW03+NJRDVXYrjnfFxQgTp5qQIiGPiA7dW+fVDNSJ6J7tii08OXCwXlhtpvadsmLSYlcv4taMMvA8FAg65KRn5oczrI4eFfkt2FcSYBAXHUKwMeGj5cxT8fZ7Fjy0iKNok18AARn7djvaP1vJDmJxwddAeZL9NfuVo5eNgvuLbYDcmD3iMZqEYCNTy2wnhvLYTmuv8CuBYVRDq2hh9SteCSXHxu/A8DO8IUxtjFHpgIqyl85teQGteU8RgQObNOZ1RCZ3YQi/J3ItkX0XQ7pwA==","Blowfish","600","2.666666666666667","0.0","0.6666666666666667","1.3333333333333335","1.8333333333333333","0.0","0.0","0.0","0.0","1.8333333333333333","0.8333333333333334","2.0","0.0","0.0","0.0","2.5","1.6666666666666667","1.6666666666666667","1.8333333333333333","0.0","0.0","0.8333333333333334","0.0","0.0","1.6666666666666667","1.8333333333333333","2.166666666666667","1.1666666666666667","0.0","0.0","0.33333333333333337","1.1666666666666667","2.0","0.0","1.3333333333333335","1.1666666666666667","1.3333333333333335","0.8333333333333334","0.0","2.5","0.0","2.166666666666667","1.3333333333333335","1.3333333333333335","1.8333333333333333","1.6666666666666667","1.5","1.1666666666666667","0.8333333333333334","0.0","0.0","1.6666666666666667","1.6666666666666667","1.8333333333333333","2.5","1.5","1.1666666666666667","1.5","1.5","1.0","2.166666666666667","1.5","1.6666666666666667","1.8333333333333333","0.0","0.0","1.3333333333333335","0.0","0.0","0.0","0.0","2.0","1.1666666666666667","1.1666666666666667","2.5","0.0","0.8333333333333334","2.666666666666667","1.8333333333333333","1.1666666666666667","0.6666666666666667","0.0","1.3333333333333335","1.3333333333333335","1.0","1.5","1.6666666666666667","0.0","0.8333333333333334","1.6666666666666667","0.0","1.3333333333333335","0.0","1.8333333333333333","1.6666666666666667"
"It may then be attached to a limb, a stick driven in the ground, or other convenient object, by means of the ball-and-socket clamp mentioned under Tripods, which may be screwed into the back or the outer border of the frame.","N/00cgTqzUYOlLP1HZgbhtMtWAMeGCXrV/X9sJPDhEy8toS1vbrjRcFUyN5oeaA+XKQ2y/ccw/r94qwfD42Z5NU2y1UsQeDAv8x9tYOVBzL+mri7C1VEFcLb2FVv+2rvob0BilKuuXLgZ8t6gAGRN6uE/bObgxCrcnptkT5arJAv1WFOq8dFoUOYmHXn/hGKvxcggSrleuKInX90JZ57vuOVx+t9v0eH4LDuuNLhZqXSlHjKJtDbXntQBFK5onEFzbIrQqLx9fyWsoVaz90gNCXsaWRyDvCK3uH7Mh2RlG9Jh1I1MqOZXQ==","Blowfish","312","1.6025641025641024","0.0","1.282051282051282","0.641025641025641","0.3205128205128205","0.0","0.0","0.0","0.0","2.564102564102564","1.282051282051282","0.641025641025641","0.0","0.0","0.0","2.8846153846153846","1.6025641025641024","0.641025641025641","1.6025641025641024","0.0","0.0","0.3205128205128205","0.0","0.0","1.9230769230769231","1.282051282051282","1.9230769230769231","0.641025641025641","0.0","0.0","0.641025641025641","2.8846153846153846","3.205128205128205","0.0","2.2435897435897436","1.9230769230769231","1.9230769230769231","1.9230769230769231","0.0","0.9615384615384616","0.0","1.6025641025641024","1.9230769230769231","1.6025641025641024","1.9230769230769231","0.9615384615384616","1.9230769230769231","2.564102564102564","1.6025641025641024","0.0","0.0","2.2435897435897436","2.2435897435897436","1.9230769230769231","0.9615384615384616","0.641025641025641","1.282051282051282","0.9615384615384616","1.6025641025641024","1.282051282051282","1.9230769230769231","1.282051282051282","2.2435897435897436","0.9615384615384616","0.0","0.0","1.6025641025641024","0.0","0.0","0.0","0.0","1.282051282051282","0.3205128205128205","2.2435897435897436","1.282051282051282","0.0","2.564102564102564","2.8846153846153846","0.641025641025641","1.6025641025641024","1.282051282051282","0.0","0.641025641025641","0.9615384615384616","1.9230769230769231","1.6025641025641024","1.6025641025641024","0.0","2.2435897435897436","0.641025641025641","0.0","1.282051282051282","0.0","2.564102564102564","0.3205128205128205"
"Human progress is built on the successes and failures of past generations.","XtbavoNG2ow0W6m9PUdy0nQrRWTLgg+n6vnEgxyMTW9oO8I3zo6nhvLxO93mJBvfxUIXHRLPxUe05fmlNsoUjIOIoy7VMbi+uzDfM6+L6FU=","Blowfish","108","0.0","0.0","2.7777777777777777","0.9259259259259258","0.0","0.0","0.0","0.0","0.0","2.7777777777777777","1.8518518518518516","4.62962962962963","0.0","0.0","0.0","0.9259259259259258","0.9259259259259258","1.8518518518518516","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","0.9259259259259258","0.9259259259259258","2.7777777777777777","0.0","0.0","0.9259259259259258","0.9259259259259258","1.8518518518518516","0.0","0.0","2.7777777777777777","0.9259259259259258","0.0","0.0","0.0","0.0","0.9259259259259258","2.7777777777777777","0.9259259259259258","5.555555555555555","3.7037037037037033","0.9259259259259258","1.8518518518518516","0.9259259259259258","0.0","0.0","0.0","0.9259259259259258","0.0","0.9259259259259258","0.9259259259259258","2.7777777777777777","0.9259259259259258","4.62962962962963","0.9259259259259258","1.8518518518518516","0.9259259259259258","3.7037037037037033","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8518518518518516","0.9259259259259258","2.7777777777777777","0.9259259259259258","0.0","2.7777777777777777","3.7037037037037033","1.8518518518518516","0.9259259259259258","0.9259259259259258","0.0","0.9259259259259258","0.0","0.9259259259259258","3.7037037037037033","0.9259259259259258","0.0","0.0","2.7777777777777777","0.0","2.7777777777777777","0.0","0.9259259259259258","1.8518518518518516"
"The light weight of most birds, however, requires a much more delicate apparatus, while an even greater difficulty is found in the movement caused by the release of the trigger, which startles the bird just as the exposure is made.","b"" \xd8\x8a\x9fT\xc0\x9f\x97nnD\x9b\x96yy\xf6\x19\x93\x96p\xfe\x8c\n\xb3\xf1j&3y'\t\x05\x7fsH\x8c$d/@x69\rw@\x073\xb0\x9c\xa5\xcc\xd3s\xfa7Y_\xad\xb6d\xdb\xfeGp\xd4\xd1a\xb0\xce\xb2\xf8\x06@\xe3$\xa5\x06H#\xd8\xbd\x0e\xac8\xdb\x16\xad\x08\xed\xd5{\xbf\n?c\x07\xd1\xc7\xb0\xfd\xcb9\x12\xa1;\xbb\x07\xeem\x1b\x00\xe5jJ\xdd\xf2f7IOL \x14\xd2\x0c\x8d\x7fw\x19\x0c\\P\x187\xdd\xedS\xf2\x0e#{\xe7\xf3=y\x0cR\xf9|\xd1\xf1f)\xc5\xceV\xc8\xab3\xa0\x061\x05\xeaQ\x1c\xd7\xa2v'\xc5\xf8G\x9f(\xbd\x180\x13K\x0c\xcb\xf1nupP\xa6'\xf8T\x07\xfd\x9aY\xe6\xbe\xb0\xd9dQ\xc7\xf2i3\x9b8\xd84\xbcq>g\xa20\xe31\xa4\xad\x1f\xa9\x18\x7f\xf2\x90\xf4j\xe3\xbb\x85""","ChaCha20","638","0.0","0.0","0.0","0.1567398119122257","0.4702194357366771","0.0","0.0","0.0","0.3134796238244514","0.1567398119122257","0.0","1.7241379310344827","0.1567398119122257","0.1567398119122257","0.0","0.1567398119122257","0.1567398119122257","0.3134796238244514","0.7836990595611284","0.0","0.1567398119122257","0.0","0.1567398119122257","0.0","0.0","0.3134796238244514","0.1567398119122257","4.545454545454546","0.3134796238244514","21.786833855799372","0.1567398119122257","0.1567398119122257","0.0","0.4702194357366771","3.605015673981191","0.6269592476489028","0.0","0.1567398119122257","0.0","0.3134796238244514","0.3134796238244514","0.3134796238244514","4.231974921630094","2.8213166144200628","0.0","0.1567398119122257","0.1567398119122257","3.918495297805643","0.3134796238244514","0.1567398119122257","0.3134796238244514","0.1567398119122257","0.0","0.1567398119122257","2.3510971786833856","0.4702194357366771","0.0","0.0","0.0","0.0","0.0","0.3134796238244514","0.1567398119122257","0.1567398119122257","0.0","0.1567398119122257","0.0","0.1567398119122257","0.0","0.0","0.0","0.1567398119122257","4.858934169278997","0.1567398119122257","2.8213166144200628","0.3134796238244514","2.978056426332288","0.1567398119122257","0.3134796238244514","0.0","2.978056426332288","0.4702194357366771","0.3134796238244514","0.7836990595611284","1.4106583072100314","21.003134796238246","1.4106583072100314","0.0","3.2915360501567394","0.1567398119122257","0.1567398119122257","0.0","0.0","0.1567398119122257","1.8808777429467085"
"jkJa`w|Z""BRm90N","oiuGNNlLb8xOdojcxeO9dA==","Blowfish","24","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","8.333333333333332","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","8.333333333333332","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","4.166666666666666","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0"
"Freedom.","b'+\xe8\xff\xbf\xf3\xa0(\xcc:\x96\xb0\xa9/\xc2|\xa31y@\xd4\xfd\xc9\x1a\x95\x14\x89\x8a\xa4\xac\xc3\xa4\xde'","AES","107","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","0.0","0.0","4.672897196261682","0.0","22.429906542056074","0.0","0.0","0.0","0.9345794392523363","5.607476635514018","0.9345794392523363","0.0","0.9345794392523363","0.0","0.0","0.0","0.0","1.8691588785046727","1.8691588785046727","0.0","0.0","0.0","2.803738317757009","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9345794392523363","0.0","2.803738317757009","0.0","2.803738317757009","0.0","4.672897196261682","0.0","0.0","0.0","7.476635514018691","1.8691588785046727","0.0","3.7383177570093453","0.9345794392523363","22.429906542056074","0.9345794392523363","0.0","2.803738317757009","0.0","0.9345794392523363","0.0","0.0","0.0","2.803738317757009"
"18","YtRjGasIiw4=","Blowfish","12","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","8.333333333333332","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Achieve","t5Ax26YZs5k=","Blowfish","12","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","16.666666666666664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"With any length of over twenty-five feet an extra large bulb is required.","TEqbUHJp5UPW1xXPPQhZ/I7t2RUMWQqqBYLkH2ajmU39ogi1vrT7mPh/WQCPkmWbZxe2YmpQ+Fa2tKFZdXtGctCvJllgApmVSwCJaV7wSSY=","Blowfish","108","0.9259259259259258","0.0","0.9259259259259258","0.9259259259259258","2.7777777777777777","0.0","0.0","0.0","0.0","1.8518518518518516","0.0","0.0","0.0","0.0","0.0","3.7037037037037033","2.7777777777777777","1.8518518518518516","0.0","0.0","0.0","1.8518518518518516","0.0","0.0","2.7777777777777777","0.9259259259259258","0.0","0.0","0.0","0.0","0.9259259259259258","0.9259259259259258","1.8518518518518516","0.0","0.9259259259259258","0.0","1.8518518518518516","1.8518518518518516","0.0","2.7777777777777777","0.0","3.7037037037037033","0.0","0.9259259259259258","0.9259259259259258","0.9259259259259258","1.8518518518518516","1.8518518518518516","1.8518518518518516","0.0","0.0","0.9259259259259258","1.8518518518518516","2.7777777777777777","2.7777777777777777","0.9259259259259258","0.9259259259259258","0.9259259259259258","3.7037037037037033","0.9259259259259258","0.0","0.0","0.9259259259259258","2.7777777777777777","0.0","0.0","2.7777777777777777","0.0","0.0","0.0","0.0","0.9259259259259258","0.9259259259259258","0.0","0.0","0.0","0.9259259259259258","1.8518518518518516","4.62962962962963","1.8518518518518516","2.7777777777777777","0.0","1.8518518518518516","0.0","3.7037037037037033","1.8518518518518516","0.9259259259259258","0.0","1.8518518518518516","4.62962962962963","0.0","3.7037037037037033","0.0","0.0","0.9259259259259258"
"The possibilities in this direction are clearly shown by the three enlargements accompanying the contact prints from their respective negatives.","/2T6PQd+HVyEnDlXM63D+twxYeV38H6qWexhwXOVPaKmqsN/GqmcvnIdxUPLkQpA7fOSh5zfdithiJjJ6cRMjCE2g8S5UH70imX6ulNZJjddaorVYMODw3BGv3T+duszt/Bf3WC1bN4mVzD75j1Ybs32mhMfc5a8Nd2sHKg8yCHefT5ruxc+9e7KElpWitsjSYdSNTKjmV0=","Blowfish","204","0.49019607843137253","0.0","1.9607843137254901","1.9607843137254901","0.9803921568627451","0.0","0.0","0.0","0.0","0.9803921568627451","1.4705882352941175","2.450980392156863","0.0","0.0","0.0","1.9607843137254901","1.4705882352941175","1.9607843137254901","0.9803921568627451","0.0","0.0","0.49019607843137253","0.0","0.0","0.49019607843137253","0.9803921568627451","1.9607843137254901","2.450980392156863","0.0","0.0","0.49019607843137253","0.9803921568627451","1.4705882352941175","0.0","1.9607843137254901","0.9803921568627451","1.9607843137254901","1.4705882352941175","0.0","1.9607843137254901","0.0","0.9803921568627451","0.9803921568627451","1.9607843137254901","0.49019607843137253","0.49019607843137253","2.941176470588235","0.9803921568627451","2.450980392156863","0.0","0.0","1.9607843137254901","0.0","1.4705882352941175","1.9607843137254901","2.941176470588235","1.9607843137254901","0.9803921568627451","0.9803921568627451","1.4705882352941175","2.450980392156863","2.450980392156863","0.49019607843137253","1.9607843137254901","0.0","0.0","1.4705882352941175","0.0","0.0","0.0","0.0","0.49019607843137253","3.9215686274509802","1.4705882352941175","1.9607843137254901","0.0","0.49019607843137253","0.9803921568627451","1.4705882352941175","1.4705882352941175","1.4705882352941175","0.0","1.4705882352941175","0.49019607843137253","1.9607843137254901","1.9607843137254901","2.450980392156863","0.0","0.9803921568627451","2.941176470588235","0.0","1.4705882352941175","0.0","1.4705882352941175","2.941176470588235"
